species,Island_Endemicity,Flight_Ability
Habia_cristata,no,1
Habia_fuscicauda,no,1
Habia_gutturalis,no,1
Habia_rubica,no,1
Parkerthraustes_humeralis,no,1
Periporphyrus_erythromelas,no,1
Pheucticus_aureoventris,no,1
Pheucticus_chrysogaster,no,1
Pheucticus_chrysopeplus,no,1
Pheucticus_ludovicianus,no,1
Pheucticus_melanocephalus,no,1
Pheucticus_tibialis,no,1
Piranga_bidentata,no,1
Piranga_erythrocephala,no,1
Piranga_flava,no,1
Piranga_leucoptera,no,1
Piranga_ludoviciana,no,1
Piranga_olivacea,no,1
Piranga_roseogularis,no,1
Piranga_rubra,no,1
Piranga_rubriceps,no,1
Rhodothraupis_celaeno,no,1
Saltator_albicollis,yes,1
Saltator_atriceps,no,1
Saltator_atricollis,no,1
Saltator_atripennis,no,1
Saltator_aurantiirostris,no,1
Saltator_cinctus,no,1
Saltator_coerulescens,no,1
Saltator_fuliginosus,no,1
Saltator_grossus,no,1
Saltator_maxillosus,no,1
Saltator_maximus,no,1
Saltator_nigriceps,no,1
Saltator_orenocensis,no,1
Saltator_rufiventris,no,1
Saltator_similis,no,1
Saltator_striatipectus,no,1
Spiza_americana,no,1
Certhia_americana,no,1
Certhia_brachydactyla,no,1
Certhia_discolor,no,1
Certhia_familiaris,no,1
Certhia_himalayana,no,1
Certhia_hodgsoni,no,1
Certhia_manipurensis,no,1
Certhia_nipalensis,no,1
Certhia_tianquanensis,no,1
Salpornis_spilonotus,no,1
Chloropsis_aurifrons,no,1
Chloropsis_cochinchinensis,no,1
Chloropsis_cyanopogon,no,1
Chloropsis_flavipennis,yes,1
Chloropsis_hardwickii,no,1
Chloropsis_jerdoni,no,1
Chloropsis_kinabaluensis,no,1
Chloropsis_media,no,1
Chloropsis_palawanensis,no,1
Chloropsis_sonnerati,no,1
Chloropsis_venusta,no,1
Cinclus_cinclus,no,1
Cinclus_leucocephalus,no,1
Cinclus_mexicanus,no,1
Cinclus_pallasii,no,1
Cinclus_schulzi,no,1
Cinclosoma_ajax,no,1
Cinclosoma_castaneothorax,no,1
Cinclosoma_castanotum,no,1
Cinclosoma_cinnamomeum,no,1
Cinclosoma_punctatum,no,1
Apalis_alticola,no,1
Apalis_argentea,no,1
Apalis_bamendae,no,1
Apalis_binotata,no,1
Apalis_chapini,no,1
Apalis_chariessa,no,1
Apalis_chirindensis,no,1
Apalis_cinerea,no,1
Apalis_flavida,no,1
Apalis_flavigularis,no,1
Apalis_fuscigularis,no,1
Apalis_goslingi,no,1
Apalis_jacksoni,no,1
Apalis_karamojae,no,1
Apalis_lynesi,no,1
Apalis_melanocephala,no,1
Apalis_nigriceps,no,1
Apalis_personata,no,1
Apalis_porphyrolaema,no,1
Apalis_ruddi,no,1
Apalis_rufogularis,no,1
Apalis_sharpii,no,1
Apalis_thoracica,no,1
Camaroptera_brachyura,no,1
Camaroptera_chloronota,no,1
Camaroptera_fasciolata,no,1
Camaroptera_simplex,no,1
Camaroptera_superciliaris,no,1
Camaroptera_undosa,no,1
Cisticola_aberdare,no,1
Cisticola_aberrans,no,1
Cisticola_angusticauda,no,1
Cisticola_anonymus,no,1
Cisticola_aridulus,no,1
Cisticola_ayresii,no,1
Cisticola_bodessa,no,1
Cisticola_brachypterus,no,1
Cisticola_brunnescens,no,1
Cisticola_bulliens,no,1
Cisticola_cantans,no,1
Cisticola_carruthersi,no,1
Cisticola_cherina,yes,1
Cisticola_chiniana,no,1
Cisticola_chubbi,no,1
Cisticola_cinereolus,no,1
Cisticola_dambo,no,1
Cisticola_discolor,no,1
Cisticola_erythrops,no,1
Cisticola_exilis,no,1
Cisticola_eximius,no,1
Cisticola_fulvicapilla,no,1
Cisticola_galactotes,no,1
Cisticola_guinea,no,1
Cisticola_haesitatus,yes,1
Cisticola_hunteri,no,1
Cisticola_juncidis,no,1
Cisticola_lais,no,1
Cisticola_lateralis,no,1
Cisticola_melanurus,no,1
Cisticola_nanus,no,1
Cisticola_natalensis,no,1
Cisticola_nigriloris,no,1
Cisticola_njombe,no,1
Cisticola_pipiens,no,1
Cisticola_restrictus,no,1
Cisticola_robustus,no,1
Cisticola_ruficeps,no,1
Cisticola_rufilatus,no,1
Cisticola_rufus,no,1
Cisticola_subruficapilla,no,1
Cisticola_textrix,no,1
Cisticola_tinniens,no,1
Cisticola_troglodytes,no,1
Cisticola_woosnami,no,1
Drymocichla_incana,no,1
Eminia_lepida,no,1
Eremomela_canescens,no,1
Eremomela_salvadorii,no,1
Euryptila_subcinnamomea,no,1
Heliolais_erythropterus,no,1
Hypergerus_atriceps,no,1
Incana_incana,yes,1
Malcorus_pectoralis,no,1
Oreolais_pulchra,no,1
Oreolais_ruwenzorii,no,1
Phragmacia_substriata,no,1
Phyllolais_pulchella,no,1
Prinia_atrogularis,no,1
Prinia_bairdii,no,1
Prinia_buchanani,no,1
Prinia_burnesii,no,1
Prinia_cinereocapilla,no,1
Prinia_crinigera,no,1
Prinia_familiaris,no,1
Prinia_flavicans,no,1
Prinia_flaviventris,no,1
Prinia_fluviatilis,no,1
Prinia_gracilis,no,1
Prinia_hodgsonii,no,1
Prinia_hypoxantha,no,1
Prinia_inornata,no,1
Prinia_leontica,no,1
Prinia_leucopogon,no,1
Prinia_maculosa,no,1
Prinia_molleri,yes,1
Prinia_polychroa,no,1
Prinia_robertsi,no,1
Prinia_rufescens,no,1
Prinia_socialis,no,1
Prinia_somalica,no,1
Prinia_subflava,no,1
Prinia_sylvatica,no,1
Rhopophilus_pekinensis,no,1
Scotocerca_inquieta,no,1
Spiloptila_clamans,no,1
Spiloptila_rufifrons,no,1
Urolais_epichlorus,no,1
Climacteris_affinis,no,1
Climacteris_erythrops,no,1
Climacteris_melanurus,no,1
Climacteris_picumnus,no,1
Climacteris_rufus,no,1
Cormobates_leucophaea,no,1
Cormobates_placens,no,1
Cnemophilus_loriae,no,1
Cnemophilus_macgregorii,no,1
Loboparadisea_sericea,no,1
Coereba_flaveola,no,1
Colluricincla_boweri,no,1
Colluricincla_harmonica,no,1
Colluricincla_megarhyncha,no,1
Colluricincla_sanghirensis,yes,1
Colluricincla_tenebrosa,yes,1
Colluricincla_umbrina,no,1
Colluricincla_woodwardi,no,1
Oreoica_gutturalis,no,1
Pitohui_cristatus,no,1
Pitohui_dichrous,no,1
Pitohui_ferrugineus,no,1
Pitohui_incertus,no,1
Pitohui_kirhocephalus,no,1
Pitohui_nigrescens,no,1
Conopophaga_ardesiaca,no,1
Conopophaga_aurita,no,1
Conopophaga_castaneiceps,no,1
Conopophaga_cearae,no,1
Conopophaga_lineata,no,1
Conopophaga_melanogaster,no,1
Conopophaga_melanops,no,1
Conopophaga_peruviana,no,1
Conopophaga_roberti,no,1
Corcorax_melanorhamphos,no,1
Struthidea_cinerea,no,1
Aphelocoma_californica,no,1
Aphelocoma_coerulescens,no,1
Aphelocoma_insularis,yes,1
Aphelocoma_ultramarina,no,1
Aphelocoma_unicolor,no,1
Calocitta_colliei,no,1
Calocitta_formosa,no,1
Cissa_chinensis,no,1
Cissa_hypoleuca,no,1
Cissa_thalassina,no,1
Corvus_albicollis,no,1
Corvus_albus,no,1
Corvus_bennetti,no,1
Corvus_brachyrhynchos,no,1
Corvus_capensis,no,1
Corvus_caurinus,no,1
Corvus_corax,no,1
Corvus_corone,no,1
Corvus_coronoides,no,1
Corvus_crassirostris,no,1
Corvus_cryptoleucus,no,1
Corvus_dauuricus,no,1
Corvus_edithae,no,1
Corvus_enca,no,1
Corvus_florensis,yes,1
Corvus_frugilegus,no,1
Corvus_fuscicapillus,no,1
Corvus_hawaiiensis,yes,1
Corvus_imparatus,no,1
Corvus_jamaicensis,yes,1
Corvus_kubaryi,yes,1
Corvus_leucognaphalus,yes,1
Corvus_levaillantii,no,1
Corvus_macrorhynchos,no,1
Corvus_meeki,yes,1
Corvus_mellori,no,1
Corvus_minutus,yes,1
Corvus_monedula,no,1
Corvus_moneduloides,yes,1
Corvus_nasicus,yes,1
Corvus_orru,no,1
Corvus_ossifragus,no,1
Corvus_palmarum,yes,1
Corvus_rhipidurus,no,1
Corvus_ruficollis,no,1
Corvus_sinaloae,no,1
Corvus_splendens,no,1
Corvus_tasmanicus,no,1
Corvus_torquatus,no,1
Corvus_tristis,no,1
Corvus_typicus,yes,1
Corvus_unicolor,yes,1
Corvus_validus,yes,1
Corvus_woodfordi,yes,1
Crypsirina_cucullata,no,1
Crypsirina_temia,no,1
Cyanocitta_cristata,no,1
Cyanocitta_stelleri,no,1
Cyanocorax_affinis,no,1
Cyanocorax_beecheii,no,1
Cyanocorax_caeruleus,no,1
Cyanocorax_cayanus,no,1
Cyanocorax_chrysops,no,1
Cyanocorax_cristatellus,no,1
Cyanocorax_cyanomelas,no,1
Cyanocorax_cyanopogon,no,1
Cyanocorax_dickeyi,no,1
Cyanocorax_heilprini,no,1
Cyanocorax_luxuosus,no,1
Cyanocorax_melanocyaneus,no,1
Cyanocorax_morio,no,1
Cyanocorax_mystacalis,no,1
Cyanocorax_sanblasianus,no,1
Cyanocorax_violaceus,no,1
Cyanocorax_yncas,no,1
Cyanocorax_yucatanicus,no,1
Cyanolyca_argentigula,no,1
Cyanolyca_armillata,no,1
Cyanolyca_cucullata,no,1
Cyanolyca_mirabilis,no,1
Cyanolyca_nana,no,1
Cyanolyca_pulchra,no,1
Cyanolyca_pumilo,no,1
Cyanolyca_turcosa,no,1
Cyanolyca_viridicyanus,no,1
Cyanopica_cyanus,no,1
Dendrocitta_bayleyi,yes,1
Dendrocitta_formosae,no,1
Dendrocitta_frontalis,no,1
Dendrocitta_leucogastra,no,1
Dendrocitta_occipitalis,no,1
Dendrocitta_vagabunda,no,1
Garrulus_glandarius,no,1
Garrulus_lanceolatus,no,1
Garrulus_lidthi,yes,1
Gymnorhinus_cyanocephalus,no,1
Nucifraga_caryocatactes,no,1
Nucifraga_columbiana,no,1
Perisoreus_canadensis,no,1
Perisoreus_infaustus,no,1
Perisoreus_internigrans,no,1
Pica_hudsonia,no,1
Pica_nuttalli,no,1
Pica_pica,no,1
Platylophus_galericulatus,no,1
Platysmurus_leucopterus,no,1
Podoces_biddulphi,no,1
Podoces_hendersoni,no,1
Podoces_panderi,no,1
Podoces_pleskei,no,1
Ptilostomus_afer,no,1
Pyrrhocorax_graculus,no,1
Pyrrhocorax_pyrrhocorax,no,1
Temnurus_temnurus,no,1
Urocissa_caerulea,no,1
Urocissa_erythrorhyncha,no,1
Urocissa_flavirostris,no,1
Urocissa_ornata,no,1
Urocissa_whiteheadi,no,1
Zavattariornis_stresemanni,no,1
Ampelioides_tschudii,no,1
Ampelion_rubrocristatus,no,1
Ampelion_rufaxilla,no,1
Calyptura_cristata,no,1
Carpodectes_antoniae,no,1
Carpodectes_hopkei,no,1
Carpodectes_nitidus,no,1
Carpornis_cucullata,no,1
Carpornis_melanocephala,no,1
Cephalopterus_glabricollis,no,1
Cephalopterus_ornatus,no,1
Cephalopterus_penduliger,no,1
Conioptilon_mcilhennyi,no,1
Cotinga_amabilis,no,1
Cotinga_cayana,no,1
Cotinga_cotinga,no,1
Cotinga_maculata,no,1
Cotinga_maynana,no,1
Cotinga_nattererii,no,1
Cotinga_ridgwayi,no,1
Doliornis_remseni,no,1
Doliornis_sclateri,no,1
Gymnoderus_foetidus,no,1
Haematoderus_militaris,no,1
Iodopleura_fusca,no,1
Iodopleura_isabellae,no,1
Iodopleura_pipra,no,1
Laniisoma_buckleyi,no,1
Laniisoma_elegans,no,1
Laniocera_hypopyrra,no,1
Laniocera_rufescens,no,1
Lipaugus_fuscocinereus,no,1
Lipaugus_lanioides,no,1
Lipaugus_streptophorus,no,1
Lipaugus_unirufus,no,1
Lipaugus_uropygialis,no,1
Lipaugus_vociferans,no,1
Lipaugus_weberi,no,1
Oxyruncus_cristatus,no,1
Pachyramphus_aglaiae,no,1
Pachyramphus_albogriseus,no,1
Pachyramphus_castaneus,no,1
Pachyramphus_cinnamomeus,no,1
Pachyramphus_homochrous,no,1
Pachyramphus_major,no,1
Pachyramphus_marginatus,no,1
Pachyramphus_minor,no,1
Pachyramphus_niger,yes,1
Pachyramphus_polychopterus,no,1
Pachyramphus_rufus,no,1
Pachyramphus_spodiurus,no,1
Pachyramphus_surinamus,no,1
Pachyramphus_validus,no,1
Pachyramphus_versicolor,no,1
Pachyramphus_viridis,no,1
Pachyramphus_xanthogenys,no,1
Perissocephalus_tricolor,no,1
Phibalura_flavirostris,no,1
Phoenicircus_carnifex,no,1
Phoenicircus_nigricollis,no,1
Phytotoma_raimondii,no,1
Phytotoma_rara,no,1
Phytotoma_rutila,no,1
Pipreola_arcuata,no,1
Pipreola_aureopectus,no,1
Pipreola_chlorolepidota,no,1
Pipreola_formosa,no,1
Pipreola_frontalis,no,1
Pipreola_intermedia,no,1
Pipreola_jucunda,no,1
Pipreola_lubomirskii,no,1
Pipreola_pulchra,no,1
Pipreola_riefferii,no,1
Pipreola_whitelyi,no,1
Porphyrolaema_porphyrolaema,no,1
Procnias_albus,no,1
Procnias_averano,no,1
Procnias_nudicollis,no,1
Procnias_tricarunculatus,no,1
Pyroderus_scutatus,no,1
Querula_purpurata,no,1
Rupicola_peruvianus,no,1
Rupicola_rupicola,no,1
Schiffornis_major,no,1
Schiffornis_turdina,no,1
Schiffornis_virescens,no,1
Snowornis_cryptolophus,no,1
Snowornis_subalaris,no,1
Tijuca_atra,no,1
Tijuca_condita,no,1
Tityra_cayana,no,1
Tityra_inquisitor,no,1
Tityra_semifasciata,no,1
Xenopsaris_albinucha,no,1
Xipholena_atropurpurea,no,1
Xipholena_lamellipennis,no,1
Xipholena_punicea,no,1
Zaratornis_stresemanni,no,1
Cracticus_cassicus,no,1
Cracticus_louisiadensis,yes,1
Cracticus_mentalis,no,1
Cracticus_nigrogularis,no,1
Cracticus_quoyi,no,1
Cracticus_torquatus,no,1
Gymnorhina_tibicen,no,1
Peltops_blainvillii,no,1
Peltops_montanus,no,1
Strepera_fuliginosa,no,1
Strepera_graculina,no,1
Strepera_versicolor,no,1
Dasyornis_brachypterus,no,1
Dasyornis_broadbenti,no,1
Dasyornis_longirostris,no,1
Campylorhamphus_falcularius,no,1
Campylorhamphus_procurvoides,no,1
Campylorhamphus_pucherani,no,1
Campylorhamphus_pusillus,no,1
Campylorhamphus_trochilirostris,no,1
Deconychura_longicauda,no,1
Deconychura_stictolaema,no,1
Dendrexetastes_rufigula,no,1
Dendrocincla_anabatina,no,1
Dendrocincla_fuliginosa,no,1
Dendrocincla_homochroa,no,1
Dendrocincla_merula,no,1
Dendrocincla_tyrannina,no,1
Dendrocolaptes_certhia,no,1
Dendrocolaptes_hoffmannsi,no,1
Dendrocolaptes_picumnus,no,1
Dendrocolaptes_platyrostris,no,1
Dendrocolaptes_sanctithomae,no,1
Dendroplex_kienerii,no,1
Dendroplex_picus,no,1
Drymornis_bridgesii,no,1
Glyphorynchus_spirurus,no,1
Hylexetastes_brigidai,no,1
Hylexetastes_perrotii,no,1
Hylexetastes_stresemanni,no,1
Hylexetastes_uniformis,no,1
Lepidocolaptes_affinis,no,1
Lepidocolaptes_albolineatus,no,1
Lepidocolaptes_angustirostris,no,1
Lepidocolaptes_falcinellus,no,1
Lepidocolaptes_lacrymiger,no,1
Lepidocolaptes_leucogaster,no,1
Lepidocolaptes_souleyetii,no,1
Lepidocolaptes_squamatus,no,1
Nasica_longirostris,no,1
Sittasomus_griseicapillus,no,1
Xiphocolaptes_albicollis,no,1
Xiphocolaptes_falcirostris,no,1
Xiphocolaptes_major,no,1
Xiphocolaptes_promeropirhynchus,no,1
Xiphorhynchus_elegans,no,1
Xiphorhynchus_erythropygius,no,1
Xiphorhynchus_flavigaster,no,1
Xiphorhynchus_fuscus,no,1
Xiphorhynchus_guttatus,no,1
Xiphorhynchus_lachrymosus,no,1
Xiphorhynchus_obsoletus,no,1
Xiphorhynchus_ocellatus,no,1
Xiphorhynchus_pardalotus,no,1
Xiphorhynchus_spixii,no,1
Xiphorhynchus_susurrans,no,1
Xiphorhynchus_triangularis,no,1
Dicaeum_aeneum,yes,1
Dicaeum_aeruginosum,no,1
Dicaeum_agile,no,1
Dicaeum_annae,yes,1
Dicaeum_anthonyi,yes,1
Dicaeum_aureolimbatum,yes,1
Dicaeum_australe,yes,1
Dicaeum_bicolor,yes,1
Dicaeum_celebicum,yes,1
Dicaeum_chrysorrheum,no,1
Dicaeum_concolor,no,1
Dicaeum_cruentatum,no,1
Dicaeum_erythrorhynchos,no,1
Dicaeum_erythrothorax,yes,1
Dicaeum_everetti,no,1
Dicaeum_eximium,yes,1
Dicaeum_geelvinkianum,no,1
Dicaeum_haematostictum,yes,1
Dicaeum_hirundinaceum,no,1
Dicaeum_hypoleucum,yes,1
Dicaeum_igniferum,yes,1
Dicaeum_ignipectus,no,1
Dicaeum_maugei,yes,1
Dicaeum_melanoxanthum,no,1
Dicaeum_monticolum,no,1
Dicaeum_nehrkorni,yes,1
Dicaeum_nigrilore,yes,1
Dicaeum_nitidum,yes,1
Dicaeum_pectorale,no,1
Dicaeum_proprium,yes,1
Dicaeum_pygmaeum,no,1
Dicaeum_quadricolor,yes,1
Dicaeum_retrocinctum,yes,1
Dicaeum_sanguinolentum,no,1
Dicaeum_trigonostigma,no,1
Dicaeum_tristrami,yes,1
Dicaeum_trochileum,no,1
Dicaeum_vincens,no,1
Dicaeum_vulneratum,yes,1
Prionochilus_maculatus,no,1
Prionochilus_olivaceus,yes,1
Prionochilus_percussus,no,1
Prionochilus_plateni,no,1
Prionochilus_thoracicus,no,1
Prionochilus_xanthopygius,no,1
Chaetorhynchus_papuensis,no,1
Dicrurus_adsimilis,no,1
Dicrurus_aeneus,no,1
Dicrurus_aldabranus,yes,1
Dicrurus_andamanensis,yes,1
Dicrurus_annectans,no,1
Dicrurus_atripennis,no,1
Dicrurus_balicassius,yes,1
Dicrurus_bracteatus,no,1
Dicrurus_caerulescens,no,1
Dicrurus_densus,yes,1
Dicrurus_forficatus,yes,1
Dicrurus_fuscipennis,yes,1
Dicrurus_hottentottus,no,1
Dicrurus_leucophaeus,no,1
Dicrurus_ludwigii,no,1
Dicrurus_macrocercus,no,1
Dicrurus_megarhynchus,yes,1
Dicrurus_modestus,no,1
Dicrurus_montanus,yes,1
Dicrurus_paradiseus,no,1
Dicrurus_remifer,no,1
Dicrurus_sumatranus,no,1
Dicrurus_waldenii,yes,1
Dulus_dominicus,yes,1
Acanthidops_bairdii,no,1
Aimophila_aestivalis,no,1
Aimophila_botterii,no,1
Aimophila_carpalis,no,1
Aimophila_cassinii,no,1
Aimophila_humeralis,no,1
Aimophila_mystacalis,no,1
Aimophila_notosticta,no,1
Aimophila_quinquestriata,no,1
Aimophila_rufescens,no,1
Aimophila_ruficauda,no,1
Aimophila_ruficeps,no,1
Aimophila_stolzmanni,no,1
Aimophila_strigiceps,no,1
Aimophila_sumichrasti,no,1
Ammodramus_aurifrons,no,1
Ammodramus_bairdii,no,1
Ammodramus_caudacutus,no,1
Ammodramus_henslowii,no,1
Ammodramus_humeralis,no,1
Ammodramus_leconteii,no,1
Ammodramus_maritimus,no,1
Ammodramus_nelsoni,no,1
Ammodramus_savannarum,no,1
Amphispiza_belli,no,1
Amphispiza_bilineata,no,1
Arremon_abeillei,no,1
Arremon_aurantiirostris,no,1
Arremon_brunneinucha,no,1
Arremon_castaneiceps,no,1
Arremon_crassirostris,no,1
Arremon_flavirostris,no,1
Arremon_franciscanus,no,1
Arremon_schlegeli,no,1
Arremon_semitorquatus,no,1
Arremon_taciturnus,no,1
Arremon_torquatus,no,1
Arremon_virenticeps,no,1
Arremonops_chloronotus,no,1
Arremonops_conirostris,no,1
Arremonops_rufivirgatus,no,1
Arremonops_tocuyensis,no,1
Atlapetes_albiceps,no,1
Atlapetes_albinucha,no,1
Atlapetes_albofrenatus,no,1
Atlapetes_canigenis,no,1
Atlapetes_citrinellus,no,1
Atlapetes_flaviceps,no,1
Atlapetes_forbesi,no,1
Atlapetes_fulviceps,no,1
Atlapetes_fuscoolivaceus,no,1
Atlapetes_latinuchus,no,1
Atlapetes_leucopis,no,1
Atlapetes_leucopterus,no,1
Atlapetes_melanocephalus,no,1
Atlapetes_melanolaemus,no,1
Atlapetes_melanopsis,no,1
Atlapetes_nationi,no,1
Atlapetes_pallidiceps,no,1
Atlapetes_pallidinucha,no,1
Atlapetes_personatus,no,1
Atlapetes_pileatus,no,1
Atlapetes_rufigenis,no,1
Atlapetes_rufinucha,no,1
Atlapetes_schistaceus,no,1
Atlapetes_seebohmi,no,1
Atlapetes_semirufus,no,1
Atlapetes_terborghi,no,1
Atlapetes_tricolor,no,1
Calamospiza_melanocorys,no,1
Calcarius_lapponicus,no,1
Calcarius_mccownii,no,1
Calcarius_ornatus,no,1
Calcarius_pictus,no,1
Camarhynchus_heliobates,yes,1
Camarhynchus_pallidus,yes,1
Camarhynchus_parvulus,yes,1
Camarhynchus_pauper,yes,1
Camarhynchus_psittacula,yes,1
Catamenia_analis,no,1
Catamenia_homochroa,no,1
Catamenia_inornata,no,1
Certhidea_olivacea,yes,1
Charitospiza_eucosma,no,1
Chondestes_grammacus,no,1
Coryphaspiza_melanotis,no,1
Coryphospingus_cucullatus,no,1
Coryphospingus_pileatus,no,1
Diuca_diuca,no,1
Diuca_speculifera,no,1
Dolospingus_fringilloides,no,1
Donacospiza_albifrons,no,1
Emberiza_affinis,no,1
Emberiza_aureola,no,1
Emberiza_bruniceps,no,1
Emberiza_buchanani,no,1
Emberiza_cabanisi,no,1
Emberiza_caesia,no,1
Emberiza_capensis,no,1
Emberiza_chrysophrys,no,1
Emberiza_cia,no,1
Emberiza_cineracea,no,1
Emberiza_cioides,no,1
Emberiza_cirlus,no,1
Emberiza_citrinella,no,1
Emberiza_elegans,no,1
Emberiza_flaviventris,no,1
Emberiza_fucata,no,1
Emberiza_godlewskii,no,1
Emberiza_hortulana,no,1
Emberiza_impetuani,no,1
Emberiza_jankowskii,no,1
Emberiza_koslowi,no,1
Emberiza_leucocephalos,no,1
Emberiza_melanocephala,no,1
Emberiza_pallasi,no,1
Emberiza_poliopleura,no,1
Emberiza_pusilla,no,1
Emberiza_rustica,no,1
Emberiza_rutila,no,1
Emberiza_schoeniclus,no,1
Emberiza_socotrana,yes,1
Emberiza_spodocephala,no,1
Emberiza_stewarti,no,1
Emberiza_striolata,no,1
Emberiza_sulphurata,no,1
Emberiza_tahapisi,no,1
Emberiza_tristrami,no,1
Emberiza_variabilis,no,1
Emberiza_vincenti,no,1
Emberiza_yessoensis,no,1
Emberizoides_duidae,no,1
Emberizoides_herbicola,no,1
Emberizoides_ypiranganus,no,1
Embernagra_longicauda,no,1
Embernagra_platensis,no,1
Euneornis_campestris,yes,1
Geospiza_conirostris,yes,1
Geospiza_difficilis,yes,1
Geospiza_fortis,yes,1
Geospiza_fuliginosa,yes,1
Geospiza_magnirostris,yes,1
Geospiza_scandens,yes,1
Gubernatrix_cristata,no,1
Haplospiza_rustica,no,1
Haplospiza_unicolor,no,1
Idiopsar_brachyurus,no,1
Incaspiza_laeta,no,1
Incaspiza_ortizi,no,1
Incaspiza_personata,no,1
Incaspiza_pulchra,no,1
Incaspiza_watkinsi,no,1
Junco_hyemalis,no,1
Junco_insularis,yes,1
Junco_phaeonotus,no,1
Junco_vulcani,no,1
Latoucheornis_siemsseni,no,1
Lophospingus_griseocristatus,no,1
Lophospingus_pusillus,no,1
Loxigilla_barbadensis,yes,1
Loxigilla_noctis,yes,1
Loxigilla_portoricensis,yes,1
Loxigilla_violacea,yes,1
Loxipasser_anoxanthus,yes,1
Melanodera_melanodera,no,1
Melanodera_xanthogramma,no,1
Melanospiza_richardsoni,yes,1
Melophus_lathami,no,1
Melopyrrha_nigra,yes,1
Melospiza_georgiana,no,1
Melospiza_lincolnii,no,1
Melospiza_melodia,no,1
Melozone_biarcuata,no,1
Melozone_cabanisi,no,1
Melozone_kieneri,no,1
Melozone_leucotis,no,1
Miliaria_calandra,no,1
Nesospiza_acunhae,yes,1
Nesospiza_questi,yes,1
Nesospiza_wilkinsi,yes,1
Oreothraupis_arremonops,no,1
Oriturus_superciliosus,no,1
Oryzoborus_angolensis,no,1
Oryzoborus_atrirostris,no,1
Oryzoborus_crassirostris,no,1
Oryzoborus_funereus,no,1
Oryzoborus_maximiliani,no,1
Oryzoborus_nuttingi,no,1
Paroaria_baeri,no,1
Paroaria_capitata,no,1
Paroaria_coronata,no,1
Paroaria_dominicana,no,1
Paroaria_gularis,no,1
Passerculus_sandwichensis,no,1
Passerella_iliaca,no,1
Passerina_amoena,no,1
Passerina_caerulea,no,1
Passerina_ciris,no,1
Passerina_cyanea,no,1
Passerina_leclancherii,no,1
Passerina_rositae,no,1
Passerina_versicolor,no,1
Pezopetes_capitalis,no,1
Phrygilus_alaudinus,no,1
Phrygilus_atriceps,no,1
Phrygilus_carbonarius,no,1
Phrygilus_dorsalis,no,1
Phrygilus_erythronotus,no,1
Phrygilus_fruticeti,no,1
Phrygilus_gayi,no,1
Phrygilus_patagonicus,no,1
Phrygilus_plebejus,no,1
Phrygilus_punensis,no,1
Phrygilus_unicolor,no,1
Piezorhina_cinerea,no,1
Pinaroloxias_inornata,yes,1
Pipilo_aberti,no,1
Pipilo_albicollis,no,1
Pipilo_chlorurus,no,1
Pipilo_crissalis,no,1
Pipilo_erythrophthalmus,no,1
Pipilo_fuscus,no,1
Pipilo_maculatus,no,1
Pipilo_ocai,no,1
Platyspiza_crassirostris,yes,1
Plectrophenax_hyperboreus,no,1
Plectrophenax_nivalis,no,1
Pooecetes_gramineus,no,1
Poospiza_alticola,no,1
Poospiza_boliviana,no,1
Poospiza_cabanisi,no,1
Poospiza_caesar,no,1
Poospiza_cinerea,no,1
Poospiza_erythrophrys,no,1
Poospiza_hispaniolensis,no,1
Poospiza_hypochondria,no,1
Poospiza_lateralis,no,1
Poospiza_melanoleuca,no,1
Poospiza_nigrorufa,no,1
Poospiza_ornata,no,1
Poospiza_rubecula,no,1
Poospiza_thoracica,no,1
Poospiza_torquata,no,1
Porphyrospiza_caerulescens,no,1
Pselliophorus_luteoviridis,no,1
Pselliophorus_tibialis,no,1
Rhodospingus_cruentus,no,1
Rowettia_goughensis,yes,1
Saltatricula_multicolor,no,1
Sicalis_auriventris,no,1
Sicalis_citrina,no,1
Sicalis_columbiana,no,1
Sicalis_flaveola,no,1
Sicalis_lebruni,no,1
