Species3,Family3,Order3,Avibase_id,Inferred,MainDiet,MainNiche,Pa,Pt,Ne,Se,Fr,In,Ap,Vt,Ca,PAG,PAS,PAD,PEL,PGR,NAE,NGL,SEL,SGR,FAE,FGL,FGR,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APA,APL,APP,APG,APS,APD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR
Aulacorhynchus coeruleicinctis,Ramphastidae,Piciformes,AVIBASE-697EA51C,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aulacorhynchus derbianus,Ramphastidae,Piciformes,AVIBASE-D47AF774,0,Fr,FGL,0,0,0,30,60,10,0,0,0,0,0,0,0,0,0,0,30,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aulacorhynchus haematopygus,Ramphastidae,Piciformes,AVIBASE-23DB8356,0,Fr,FGL,0,20,0,0,60,10,0,10,0,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Aulacorhynchus huallagae,Ramphastidae,Piciformes,AVIBASE-0224509A,0,Omnivore,Generalist,0,0,0,40,40,10,0,10,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Aulacorhynchus prasinus,Ramphastidae,Piciformes,AVIBASE-7322B683,0,Fr,FGL,0,10,0,0,60,10,0,20,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Aulacorhynchus sulcatus,Ramphastidae,Piciformes,AVIBASE-96711EDE,0,Omnivore,Generalist,0,0,0,0,40,30,0,30,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0
Buccanodon duchaillui,Ramphastidae,Piciformes,AVIBASE-E4FC7AB9,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calorhamphus fuliginosus,Ramphastidae,Piciformes,AVIBASE-F1D6E36C,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito auratus,Ramphastidae,Piciformes,AVIBASE-6F0D3DCD,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito aurovirens,Ramphastidae,Piciformes,AVIBASE-0E2B41D8,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito brunneipectus,Ramphastidae,Piciformes,AVIBASE-61A82845,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito dayi,Ramphastidae,Piciformes,AVIBASE-26159E52,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito hypoleucus,Ramphastidae,Piciformes,AVIBASE-9DA6DE60,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito maculicoronatus,Ramphastidae,Piciformes,AVIBASE-CE90F9E3,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito niger,Ramphastidae,Piciformes,AVIBASE-59156D53,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito quinticolor,Ramphastidae,Piciformes,AVIBASE-D05AA6D7,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito squamatus,Ramphastidae,Piciformes,AVIBASE-5A6490E2,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capito wallacei,Ramphastidae,Piciformes,AVIBASE-080577D1,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubucco bourcierii,Ramphastidae,Piciformes,AVIBASE-81825EC2,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubucco richardsoni,Ramphastidae,Piciformes,AVIBASE-59B5D6C6,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubucco tucinkae,Ramphastidae,Piciformes,AVIBASE-A07A0AB3,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eubucco versicolor,Ramphastidae,Piciformes,AVIBASE-19039B03,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnobucco bonapartei,Ramphastidae,Piciformes,AVIBASE-69968F8E,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnobucco calvus,Ramphastidae,Piciformes,AVIBASE-44AF29C0,0,Fr,FGL,0,0,10,10,60,20,0,0,0,0,0,0,0,0,0,10,10,0,0,60,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnobucco peli,Ramphastidae,Piciformes,AVIBASE-92757910,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gymnobucco sladeni,Ramphastidae,Piciformes,AVIBASE-57F532BB,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius bidentatus,Ramphastidae,Piciformes,AVIBASE-439FE608,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius chaplini,Ramphastidae,Piciformes,AVIBASE-3F31B1D6,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius dubius,Ramphastidae,Piciformes,AVIBASE-B3031527,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius guifsobalito,Ramphastidae,Piciformes,AVIBASE-0D419595,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius leucocephalus,Ramphastidae,Piciformes,AVIBASE-408639E6,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius melanopterus,Ramphastidae,Piciformes,AVIBASE-724266B4,0,Omnivore,Generalist,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius minor,Ramphastidae,Piciformes,AVIBASE-2E7F7440,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,4,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius rolleti,Ramphastidae,Piciformes,AVIBASE-7A3818D8,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius rubrifacies,Ramphastidae,Piciformes,AVIBASE-C477BEB1,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius torquatus,Ramphastidae,Piciformes,AVIBASE-8C50CB2D,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius undatus,Ramphastidae,Piciformes,AVIBASE-E0ED3A27,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,24,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lybius vieilloti,Ramphastidae,Piciformes,AVIBASE-7DE8EBBA,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,12,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima armillaris,Ramphastidae,Piciformes,AVIBASE-1DDCF3CB,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima asiatica,Ramphastidae,Piciformes,AVIBASE-229575C0,0,Fr,FGL,0,20,0,0,60,20,0,0,0,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima australis,Ramphastidae,Piciformes,AVIBASE-4192820D,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima chrysopogon,Ramphastidae,Piciformes,AVIBASE-FA4F17DB,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima corvina,Ramphastidae,Piciformes,AVIBASE-2A5A8428,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima eximia,Ramphastidae,Piciformes,AVIBASE-8B3434B9,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima faber,Ramphastidae,Piciformes,AVIBASE-FF5877D7,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima faiostricta,Ramphastidae,Piciformes,AVIBASE-A233028E,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima flavifrons,Ramphastidae,Piciformes,AVIBASE-FBFB6ED7,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima franklinii,Ramphastidae,Piciformes,AVIBASE-95D08E4C,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima haemacephala,Ramphastidae,Piciformes,AVIBASE-2B7AC50E,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,12,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima henricii,Ramphastidae,Piciformes,AVIBASE-E4B545F5,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima incognita,Ramphastidae,Piciformes,AVIBASE-0A563359,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima javensis,Ramphastidae,Piciformes,AVIBASE-3FAAF1EF,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima lagrandieri,Ramphastidae,Piciformes,AVIBASE-EB2B281D,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima lineata,Ramphastidae,Piciformes,AVIBASE-4EBAE936,0,Fr,FGL,0,10,10,0,60,10,0,10,0,0,0,0,10,0,0,10,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Megalaima monticola,Ramphastidae,Piciformes,AVIBASE-67B5D4C8,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima mystacophanos,Ramphastidae,Piciformes,AVIBASE-85DECE79,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima nuchalis,Ramphastidae,Piciformes,AVIBASE-244D5336,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima oorti,Ramphastidae,Piciformes,AVIBASE-5F832168,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima pulcherrima,Ramphastidae,Piciformes,AVIBASE-6F858890,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima rafflesii,Ramphastidae,Piciformes,AVIBASE-39972C74,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima rubricapillus,Ramphastidae,Piciformes,AVIBASE-1E095819,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima virens,Ramphastidae,Piciformes,AVIBASE-F5636BF7,0,Fr,FGL,0,20,0,0,60,20,0,0,0,0,0,0,20,0,0,0,0,0,0,60,0,0,4,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima viridis,Ramphastidae,Piciformes,AVIBASE-EAE4A304,0,Fr,FGL,0,0,10,0,60,30,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,6,0,0,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalaima zeylanica,Ramphastidae,Piciformes,AVIBASE-15471F21,0,Fr,FGL,0,10,10,0,60,10,0,10,0,0,0,0,10,0,0,10,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pogoniulus atroflavus,Ramphastidae,Piciformes,AVIBASE-90373466,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus bilineatus,Ramphastidae,Piciformes,AVIBASE-9EA74ADA,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus chrysoconus,Ramphastidae,Piciformes,AVIBASE-2F467821,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,16,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus coryphaeus,Ramphastidae,Piciformes,AVIBASE-2D822644,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus leucomystax,Ramphastidae,Piciformes,AVIBASE-7BEB0003,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus makawai,Ramphastidae,Piciformes,AVIBASE-D1E3DE2E,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus pusillus,Ramphastidae,Piciformes,AVIBASE-A4CF3B9E,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus scolopaceus,Ramphastidae,Piciformes,AVIBASE-EEA161A8,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus simplex,Ramphastidae,Piciformes,AVIBASE-5238FF10,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pogoniulus subsulphureus,Ramphastidae,Piciformes,AVIBASE-523991EF,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psilopogon pyrolophus,Ramphastidae,Piciformes,AVIBASE-9769A702,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteroglossus aracari,Ramphastidae,Piciformes,AVIBASE-D153FC18,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteroglossus azara,Ramphastidae,Piciformes,AVIBASE-E8654FA3,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteroglossus bailloni,Ramphastidae,Piciformes,AVIBASE-13435110,0,Fr,FGL,0,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pteroglossus beauharnaesii,Ramphastidae,Piciformes,AVIBASE-C98EC8FF,0,Fr,FGL,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Pteroglossus bitorquatus,Ramphastidae,Piciformes,AVIBASE-A65471BF,0,Fr,FGL,0,0,0,0,80,10,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pteroglossus castanotis,Ramphastidae,Piciformes,AVIBASE-76642513,0,Fr,FGL,0,10,0,10,60,10,0,10,0,0,0,0,10,0,0,0,10,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pteroglossus frantzii,Ramphastidae,Piciformes,AVIBASE-9230DF7D,0,Fr,FGL,0,0,0,0,80,10,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pteroglossus inscriptus,Ramphastidae,Piciformes,AVIBASE-D31025C8,0,Fr,FGL,0,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Pteroglossus pluricinctus,Ramphastidae,Piciformes,AVIBASE-6D83E2D8,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pteroglossus torquatus,Ramphastidae,Piciformes,AVIBASE-897C1A75,0,Fr,FGL,0,0,0,0,70,10,0,20,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Pteroglossus viridis,Ramphastidae,Piciformes,AVIBASE-10FE38DF,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramphastos ambiguus,Ramphastidae,Piciformes,AVIBASE-7C99DFAB,0,Fr,FGL,0,0,0,0,60,20,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Ramphastos brevis,Ramphastidae,Piciformes,AVIBASE-D332D1C1,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramphastos dicolorus,Ramphastidae,Piciformes,AVIBASE-6BACED1E,0,Fr,FGL,0,0,0,0,80,10,0,10,0,0,0,0,0,0,0,0,0,0,0,64,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Ramphastos sulfuratus,Ramphastidae,Piciformes,AVIBASE-BB0FBBA4,0,Fr,FGL,0,0,0,0,60,20,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Ramphastos swainsonii,Ramphastidae,Piciformes,AVIBASE-7C99DFAB,0,Fr,FGL,0,0,0,0,60,20,0,20,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Ramphastos toco,Ramphastidae,Piciformes,AVIBASE-D42641C0,0,Fr,FGL,0,0,0,0,70,20,0,10,0,0,0,0,0,0,0,0,0,0,0,63,7,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,9,1,0,0
Ramphastos tucanus,Ramphastidae,Piciformes,AVIBASE-90D8DD5C,0,Fr,FGL,0,0,0,0,70,10,0,20,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Ramphastos vitellinus,Ramphastidae,Piciformes,AVIBASE-EBDA00ED,0,Fr,Generalist,0,0,0,0,60,20,0,20,0,0,0,0,0,0,0,0,0,0,0,54,6,0,2,0,0,0,16,2,0,0,0,0,0,0,0,0,0,18,2,0,0
Selenidera gouldii,Ramphastidae,Piciformes,AVIBASE-39C1655E,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenidera maculirostris,Ramphastidae,Piciformes,AVIBASE-F0C12CF9,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenidera nattereri,Ramphastidae,Piciformes,AVIBASE-82C29C2F,0,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenidera piperivora,Ramphastidae,Piciformes,AVIBASE-92FB567F,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenidera reinwardtii,Ramphastidae,Piciformes,AVIBASE-5A81652E,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenidera spectabilis,Ramphastidae,Piciformes,AVIBASE-ABE76F69,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Semnornis frantzii,Ramphastidae,Piciformes,AVIBASE-B27828B0,0,Fr,FGL,0,0,10,0,80,10,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Semnornis ramphastinus,Ramphastidae,Piciformes,AVIBASE-0283EBE3,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stactolaema anchietae,Ramphastidae,Piciformes,AVIBASE-35145A7E,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stactolaema leucotis,Ramphastidae,Piciformes,AVIBASE-147284D7,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stactolaema olivacea,Ramphastidae,Piciformes,AVIBASE-4568986F,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
